Date,Time,sma_diff,wavg_diff,xavg_diff,hma_diff,adma_diff,tsi_diff,rsi_diff,gauss_diff,momo_diff,t3_diff,macd_diff
20140102,105600,-0.0025,-0.005151,0.067116,-0.01573,0.096702,-1.727812,-6.735156,-0.007858,0.04,0.024431,0.015694
20140102,105700,-0.002475,-0.004744,0.061745,-0.011101,0.085629,-2.324262,-1.771726,0.001884,-0.0001,0.00422,0.002604
20140102,105800,-0.004175,-0.007447,0.056797,-0.010056,0.078922,-3.191765,-5.250495,-0.006808,-0.02,-0.009583,0.000485
20140102,105900,-0.004142,-0.006797,0.045378,-0.006676,0.059641,-4.837195,3.659213,0.003868,0,-0.038665,-0.015894
20140102,110000,-0.004108,-0.006129,0.038758,-0.003745,0.051807,-6.094016,1.377607,-0.000277,0,-0.052236,-0.013874
20140102,110100,-0.0067,-0.005521,0.033249,-0.001242,0.042261,-6.941269,1.377607,-0.001673,-0.0303,-0.060401,-0.01133
20140102,110200,-0.0017,0.004756,0.032654,0.012532,0.040386,-6.305763,9.790647,0.0211,0.06,-0.061065,-0.008886
20140102,110300,-0.001367,0.005595,0.035454,0.02024,0.048888,-4.673207,-3.358893,0.007383,0.004,-0.044841,0.005472
20140102,110400,0.0012,0.010421,0.030895,0.02783,0.044345,-3.841766,5.044875,0.023992,0.03,-0.04895,-0.00645
20140102,110500,0.005367,0.010221,0.01263,0.025714,0.009186,-6.217891,8.140256,0.029692,0.05,-0.07978,-0.034765
20140102,110600,0.006367,0.009733,0.006912,0.020485,0.005688,-6.956758,2.55598,0.01065,0.012,-0.07807,-0.023331
20140102,110700,0.006258,0.008654,0.006157,0.012359,0.007068,-6.073925,-0.276705,-0.001044,-0.0009,-0.063923,-0.00869
20140102,110800,0.004208,0.003791,-0.00674,-0.001002,-0.007012,-6.648725,3.319913,-0.000545,-0.025,-0.076404,-0.023317
20140102,110900,0.00435,0.003597,-0.003776,-0.008265,-0.00398,-4.930502,-0.691664,-0.010469,0.0025,-0.054737,-0.003163
20140102,111000,0.014383,0.018251,-0.001093,0.009776,-0.001455,-2.22913,12.604599,0.03682,0.12,-0.046421,-0.008373
20140102,111100,0.011883,0.011408,-0.003107,0.014873,-0.002054,-1.253393,-3.514258,0.008793,-0.03,-0.033295,-0.003143
20140102,111200,0.016017,0.017272,0.009369,0.024907,0.021919,1.384218,0.728805,0.014686,0.05,0.001964,0.016505
20140102,111300,0.01605,0.014785,0.008011,0.024426,0.020005,2.334322,-0.637473,0.01709,-0.0004,0.007703,0.004763
20140102,111400,0.009008,0.008577,0.003556,0.016777,0.011764,1.882483,-2.362317,0.00503,-0.0841,0.006898,-0.003227
20140102,111500,0.008658,0.007229,0.004007,0.006077,0.011885,1.604048,-1.015413,0.000572,-0.0038,0.013012,-0.000111
20140102,111600,0.006225,0.005921,0.008315,-0.003204,0.021107,1.885492,-3.679039,-0.004509,-0.03,0.026294,0.008857
20140102,111700,0.006158,0.00494,0.005812,-0.006464,0.017805,1.495877,0.668307,0.002938,0,0.021283,-0.000563
20140102,111800,0.006058,0.004046,0.014624,-0.008015,0.026094,2.256654,-6.392487,-0.008562,-0.002,0.042059,0.017576
20140102,111900,0.0069,0.004622,0.021204,-0.00463,0.037508,3.203868,-4.115773,-0.001542,0.0109,0.053389,0.01986
20140102,112000,0.0111,0.007383,0.022109,0.004032,0.036996,3.52581,1.598416,0.015307,0.05,0.048364,0.008145
20140102,112100,0.010025,0.004168,0.016995,0.006622,0.02685,2.46241,-0.651714,0.010907,-0.0125,0.033355,-0.003952
20140102,112200,0.001717,0.002603,0.015231,0.006357,0.024484,1.387556,-0.667031,0.005071,-0.1001,0.025706,-0.003717
20140102,112300,0.004183,0.002308,0.020713,0.004074,0.036247,1.397784,-6.059701,-0.005204,0.03,0.035271,0.010673
20140102,112400,9.20E-05,0.001703,0.022909,0.002396,0.038747,1.467879,-4.191373,-0.002356,-0.0499,0.036243,0.010722
20140102,112500,-0.000358,0.000958,0.025147,-0.000747,0.040165,1.573845,-5.798949,-0.003772,-0.0046,0.037625,0.011754
20140102,112600,0.00165,0.001005,0.025988,-0.00301,0.039582,1.556804,-3.775879,-0.000864,0.0241,0.034636,0.008853
20140102,112700,0.00125,-0.000103,0.01928,-0.004313,0.026135,0.05215,1.983614,0.005408,-0.0052,0.014603,-0.006552
20140102,112800,0.001217,-0.000287,0.010905,-0.004061,0.010262,-2.28222,5.433356,0.007538,0,-0.007891,-0.016978
20140102,112900,0.001208,-0.000421,0.012043,-0.003217,0.013193,-2.961228,-2.118799,-0.004263,-0.0001,-0.00548,-0.00291
20140102,113000,0.001208,-0.000629,0.011911,-0.00208,0.01474,-2.996014,-1.151982,-0.003646,0,-0.005742,0.000493
20140102,113100,0.000442,-0.000808,0.011729,-0.000899,0.016196,-2.751294,-1.151982,-0.002193,-0.01,-0.00574,0.001653
20140102,113200,-0.002475,-0.002491,0.00192,-0.002153,-0.002181,-4.317136,5.613901,0.004319,-0.035,-0.026383,-0.015356
20140102,113300,-0.003375,-0.005156,-0.00556,-0.006836,-0.012305,-6.181184,2.351497,-0.00517,-0.01,-0.038558,-0.017276
20140102,113400,-0.003367,-0.004622,-0.031527,-0.008698,-0.055418,-10.413106,18.767521,0.018114,1.00E-04,-0.094288,-0.057172
20140102,113500,-0.003333,-0.004096,-0.043044,-0.007967,-0.062624,-11.427541,10.575404,0.00315,0,-0.110262,-0.047328
20140102,113600,-0.003308,-0.003629,-0.048004,-0.005573,-0.068589,-10.08124,7.266773,-0.006294,-1.00E-04,-0.107514,-0.030704
20140102,113700,-0.002892,-0.003059,-0.052461,-0.00324,-0.070919,-8.363652,7.894225,-0.005192,0.005,-0.102535,-0.023639
20140102,113800,-0.007058,-0.010353,-0.068363,-0.011345,-0.096247,-8.339786,8.238306,-0.013096,-0.05,-0.11785,-0.036968
20140102,113900,-0.006675,-0.009274,-0.075159,-0.014295,-0.100367,-7.389513,13.613233,-0.00984,0.005,-0.116991,-0.032985
20140102,114000,-0.005808,-0.006624,-0.078464,-0.011553,-0.104664,-5.763106,14.600333,-0.004382,0.01,-0.108578,-0.02664
20140102,114100,-0.005833,-0.005815,-0.082909,-0.006488,-0.102996,-4.313431,14.658355,-0.001548,1.00E-04,-0.101882,-0.025709
20140102,114200,-0.005833,-0.004833,-0.093814,-0.002746,-0.119324,-3.701925,20.055514,0.007321,0,-0.110368,-0.038706
20140102,114300,-0.0058,-0.003959,-0.099692,0.000153,-0.121008,-3.020247,17.280167,0.00296,0,-0.106615,-0.035517
20140102,114400,-0.004967,-0.003097,-0.102606,0.003045,-0.124013,-2.154356,15.856184,-0.000655,0.01,-0.096122,-0.028902
20140102,114500,-0.003333,-0.002303,-0.108092,0.003591,-0.125874,-1.652382,18.768688,0.002682,0.02,-0.092635,-0.031728
20140102,114600,-0.003292,-0.001728,-0.103598,0.002884,-0.119411,0.290407,8.144612,-0.006608,5.00E-04,-0.066722,-0.014084
20140102,114700,-0.003325,-0.00126,-0.104084,0.001888,-0.116788,1.85788,12.123263,-0.000291,0,-0.055376,-0.0166
20140102,114800,-0.002458,0.000805,-0.110129,0.003333,-0.12673,2.317699,18.181089,0.012031,0.01,-0.059925,-0.030106
20140102,114900,-0.002425,0.001237,-0.118441,0.003818,-0.138987,1.751644,19.378582,0.0124,0,-0.068773,-0.039521
20140102,115000,0.003375,0.004618,-0.12503,0.007422,-0.147655,1.037986,22.767336,0.017185,0.07,-0.075515,-0.043283
20140102,115100,0.003375,0.004099,-0.134156,0.008293,-0.159496,-0.196249,22.721264,0.013405,0,-0.084979,-0.047509
20140102,115200,0.004175,0.006695,-0.155282,0.011621,-0.187969,-2.446388,31.016921,0.032005,0.01,-0.123203,-0.075675
20140102,115300,0.004242,0.006099,-0.191691,0.0112,-0.235778,-5.50781,34.943699,0.040769,0,-0.190215,-0.116058
20140102,115400,0.004175,0.005446,-0.21437,0.008769,-0.24591,-6.377137,29.311238,0.018881,0,-0.217413,-0.107761
20140102,115500,0.004583,0.005427,-0.21748,0.005973,-0.243664,-3.950082,17.405341,-0.006102,0.0041,-0.195372,-0.067939
20140102,115600,0.004517,0.004691,-0.222324,0.003029,-0.239033,-1.55354,18.745072,-0.004914,0,-0.177473,-0.054781
20140102,115700,0.006217,0.007073,-0.230226,0.005045,-0.249124,0.086586,22.946349,0.012001,0.02,-0.170235,-0.059306
20140102,115800,0.0062,0.006117,-0.233619,0.005008,-0.241872,0.978164,17.528933,0.005813,-0.0006,-0.150639,-0.051216
20140102,115900,0.0062,0.005178,-0.223388,0.004392,-0.221249,2.78258,8.865522,-0.009124,0,-0.102148,-0.022185
20140102,120000,0.0045,0.002655,-0.210873,0.000652,-0.199463,4.623815,5.28912,-0.014726,-0.02,-0.053423,-0.004467
20140102,120100,0.004467,0.001947,-0.205728,-0.001728,-0.192502,5.649184,10.011035,-0.001081,0,-0.029795,-0.012656
20140102,120200,0.002808,0.001276,-0.19084,-0.002909,-0.178989,7.134219,3.857046,-0.007725,-0.0199,0.011033,0.002461
20140102,120300,0.006208,0.007005,-0.181143,0.004961,-0.169301,8.22999,10.961933,0.017044,0.04,0.028794,-0.006088
20140102,120400,0.004308,0.005735,-0.164838,0.008976,-0.154314,9.25976,0.424279,0.001654,-0.022,0.063068,0.009224
20140102,120500,0.004308,0.005103,-0.148336,0.009689,-0.126775,10.210624,-0.357842,-0.001984,0,0.091615,0.016993
20140102,120600,0.004308,0.004424,-0.128896,0.007603,-0.095783,11.419465,-2.950901,-0.00584,0,0.121568,0.027205
20140102,120700,0.003975,0.003754,-0.108313,0.005108,-0.064468,12.853165,-4.997356,-0.007054,-0.004,0.148603,0.035354
20140102,120800,0.004008,0.003173,-0.089953,0.002303,-0.039562,14.176415,-5.540276,-0.004302,0,0.165238,0.036043
20140102,120900,0.002708,0.003195,-0.078163,0.000172,-0.031569,14.559917,-2.254186,0.004721,-0.016,0.161906,0.024301
20140102,121000,0.002717,0.002778,-0.059436,-0.000669,-0.017722,15.233285,-7.774428,-0.004774,1.00E-04,0.173813,0.035188
20140102,121100,0.002683,0.002306,-0.049866,-0.000854,-0.013015,14.528116,-3.670538,0.002899,0,0.161753,0.023728
20140102,121200,0.003517,0.001894,-0.039765,-0.000725,-0.005052,13.451683,-4.840404,0.001407,0.01,0.151034,0.021235
20140102,121300,0.00265,-0.000194,-0.028956,-0.002747,0.009554,12.484453,-7.854163,-0.006152,-0.01,0.143672,0.024478
20140102,121400,0.002708,-0.000624,-0.019524,-0.003636,0.020687,11.783158,-6.097335,-0.003826,-1.00E-04,0.132354,0.023201
20140102,121500,-0.000658,-0.001003,-0.014925,-0.003509,0.021948,10.510559,-3.724899,0.001357,-0.04,0.11147,0.014726
20140102,121600,0.000758,0.001399,-0.011226,0.000606,0.021792,9.128645,-0.269552,0.00878,0.017,0.0892,0.008091
20140102,121700,0.000792,0.00129,-0.010884,0.002908,0.016795,7.016858,-1.441519,0.007467,0,0.064576,0.001706
20140102,121800,0.000792,0.001137,-0.016439,0.003783,0.000234,3.100272,3.484513,0.010855,0,0.02991,-0.011968
20140102,121900,0.000717,0.001015,-0.023786,0.003417,-0.017221,-1.775679,5.79971,0.009887,-0.0001,-0.003563,-0.020881
20140102,122000,0.00075,0.000974,-0.028462,0.002578,-0.023337,-5.95669,4.811765,0.004198,0,-0.025625,-0.019319
20140102,122100,0.000417,0.000821,-0.026026,0.001464,-0.019257,-7.440669,-0.89015,-0.005289,-0.004,-0.026683,-0.004693
20140102,122200,-0.000383,-0.000751,-0.031403,-0.00192,-0.022526,-9.253473,3.462633,-0.001487,-0.01,-0.042457,-0.012268
20140102,122300,-0.000442,-0.000723,-0.028906,-0.003545,-0.02097,-8.697991,-0.21126,-0.006272,1.00E-04,-0.038562,-0.002078
20140102,122400,-0.000442,-0.000609,-0.029762,-0.003734,-0.02235,-7.908772,2.519107,-0.001694,0,-0.04113,-0.004142
20140102,122500,0.000458,-0.000518,-0.023156,-0.002885,-0.015412,-5.36939,-3.904734,-0.007881,0.01,-0.025346,0.009041
20140102,122600,0.000458,-0.000658,-0.018651,-0.001872,-0.009217,-3.047707,-2.896402,-0.004488,0,-0.015183,0.010625
20140102,122700,0.000425,-0.000744,-0.025872,-0.000954,-0.025682,-3.280673,6.801676,0.009655,0,-0.032766,-0.011566
20140102,122800,-0.000858,-0.000717,-0.026493,5.50E-05,-0.026228,-3.148701,2.068125,0.002617,-0.015,-0.033179,-0.008447
20140102,122900,-0.000792,-0.000662,-0.025788,0.000581,-0.025483,-2.691121,1.138315,-0.000814,0,-0.029778,-0.004411
20140102,123000,-0.001658,-0.002017,-0.019464,-0.001525,-0.012493,-1.367919,-5.798878,-0.011482,-0.01,-0.012552,0.009489
20140102,123100,-0.003292,-0.004908,-0.016987,-0.006747,-0.009598,-0.620463,-5.786519,-0.013694,-0.02,-0.004514,0.009652
20140102,123200,-0.003358,-0.004363,-0.015872,-0.00885,-0.009237,-0.196336,0.251268,-0.005182,0,-0.003534,0.004295
20140102,123300,-0.003325,-0.003846,-0.020857,-0.008239,-0.021459,-0.954161,5.451328,0.004042,0,-0.016973,-0.009763
20140102,123400,-0.003358,-0.004919,-0.021162,-0.007911,-0.021452,-1.470956,-0.324106,-0.00488,0,-0.017307,-0.0056
20140102,123500,-0.003333,-0.004364,-0.022805,-0.006555,-0.023448,-1.941495,3.251947,-0.002049,-0.0001,-0.021524,-0.007575
20140102,123600,-0.003367,-0.003844,-0.012937,-0.004037,-0.008253,-0.20558,-5.871811,-0.012938,0,0.001433,0.014006
20140102,123700,-0.003367,-0.003341,-0.004984,-0.001263,0.007265,1.913642,-5.871811,-0.009443,0,0.018104,0.019963
20140102,123800,-0.003333,-0.002823,0.008461,0.000352,0.032441,4.850337,-10.95171,-0.012201,0,0.045443,0.033256
20140102,123900,-0.005833,-0.006956,0.013518,-0.0052,0.033174,5.835594,-13.274451,-0.014858,-0.03,0.053507,0.027152
20140102,124000,-0.0058,-0.006021,0.019776,-0.007668,0.038965,6.460541,-7.726446,-0.007803,0,0.058591,0.023352
20140102,124100,-0.005833,-0.005121,0.030637,-0.007745,0.057149,7.550177,-12.447418,-0.01017,0,0.072825,0.031082
20140102,124200,-0.005033,-0.004185,0.039105,-0.005621,0.070198,8.500789,-12.447418,-0.006311,0.01,0.079643,0.030507
20140102,124300,-0.003358,-0.003464,0.039608,-0.003572,0.067067,7.650383,-5.102561,0.00356,0.0201,0.066598,0.015366
20140102,124400,-0.003292,-0.002978,0.029599,-0.001358,0.043015,3.831251,4.562286,0.014363,0,0.030623,-0.010919
20140102,124500,-0.003283,-0.002441,0.02638,0.00097,0.03832,0.690244,-0.194212,0.004654,1.00E-04,0.013926,-0.008832
20140102,124600,-0.002067,-0.001159,0.019927,0.002887,0.03173,-2.032684,4.180486,0.006955,0.015,-0.008174,-0.014544
20140102,124700,-0.0012,0.000751,0.013791,0.005506,0.017309,-3.959815,5.890564,0.008749,0.01,-0.026265,-0.016774
20140102,124800,-0.0012,0.000905,0.014337,0.00608,0.018743,-4.298467,-1.846242,-0.001859,0,-0.024463,-0.003672
20140102,124900,-0.0012,0.001128,0.020719,0.005235,0.032682,-2.922338,-6.716829,-0.008996,0,-0.008279,0.013159
20140102,125000,0.000433,0.004336,0.025672,0.007745,0.039231,-0.950229,-1.651529,0.002968,0.02,0.001848,0.015074
20140102,125100,0.002242,0.003092,0.024127,0.006417,0.036101,-0.356294,-3.530932,0.003941,0.0221,-0.000196,0.006726
20140102,125200,0.002308,0.002732,0.015039,0.004237,0.017055,-1.670891,5.334136,0.012248,0,-0.020498,-0.012732
20140102,125300,0.002275,0.002346,0.010572,0.001544,0.012158,-2.803519,2.378764,0.005425,0,-0.02779,-0.012157
20140102,125400,0.002242,0.002065,0.006944,0.000247,0.005923,-3.609897,2.378764,0.001965,0,-0.032008,-0.010465
20140102,125500,0.002175,0.001513,-0.000999,-0.000988,-0.008754,-4.966054,6.756535,0.00522,-0.0012,-0.045268,-0.018304
20140102,125600,0.000508,-0.001883,-0.011439,-0.00606,-0.026914,-7.069266,6.124664,-0.001535,-0.02,-0.060314,-0.02432
20140102,125700,0.0005,-0.001992,-0.016799,-0.00793,-0.029408,-8.115179,8.694164,-0.003462,-0.0001,-0.064159,-0.020064
20140102,125800,0.000367,-0.001562,-0.013689,-0.006798,-0.02104,-6.660624,0.158886,-0.009494,-0.002,-0.048076,-0.002912
20140102,125900,-0.000617,-0.001864,-0.010457,-0.004615,-0.01295,-4.350291,-2.011551,-0.008848,-0.0114,-0.031691,0.005316
20140102,130000,-0.000233,-0.000969,0.001598,-0.001764,0.011963,-0.079458,-10.026586,-0.012509,0.005,0.002363,0.024691
20140102,130100,-0.001083,-0.002641,-0.001543,-0.001854,0.008307,1.227345,0.408996,0.000342,-0.011,-0.000613,0.005468
20140102,130200,-0.003583,-0.003967,-0.003105,-0.003268,0.004123,1.305974,-0.438689,-0.001685,-0.03,-0.000948,-0.000147
20140102,130300,-0.002992,-0.003477,0.000103,-0.004109,0.009383,1.741822,-2.712555,-0.005127,0.0079,0.007757,0.005511
20140102,130400,-0.002925,-0.002986,-0.003265,-0.003765,0.00506,1.267812,3.799759,0.002478,0,-0.00013,-0.004865
20140102,130500,-0.003342,-0.003282,-0.01024,-0.003709,-0.011231,-0.008105,6.777188,0.004572,-0.005,-0.015288,-0.015548
20140102,130600,-0.003375,-0.002822,-0.020437,-0.003082,-0.03244,-1.734346,11.974929,0.00817,0,-0.037305,-0.027361
20140102,130700,-0.00415,-0.003864,-0.025084,-0.003876,-0.035305,-2.772781,4.833826,-0.003574,-0.0089,-0.042589,-0.020305
20140102,130800,-0.003283,-0.004687,-0.027552,-0.005573,-0.039792,-3.20362,3.68785,-0.009129,0.01,-0.042131,-0.013517
20140102,130900,-0.003283,-0.004244,-0.028923,-0.005843,-0.042558,-3.141707,5.652934,-0.006413,0,-0.039869,-0.009827
20140102,131000,-0.005833,-0.007977,-0.037327,-0.01049,-0.057069,-4.195038,6.410764,-0.008942,-0.031,-0.050451,-0.018588
20140102,131100,-0.005783,-0.00711,-0.041406,-0.01137,-0.061318,-4.712566,11.130849,-0.005677,0.0014,-0.053821,-0.018357
20140102,131200,-0.002417,0.000649,-0.032906,-0.00044,-0.044842,-1.742645,9.358956,0.004438,0.04,-0.032377,-0.000213
20140102,131300,-0.003167,-0.001979,-0.033957,0.003564,-0.044822,0.026763,0.624347,-0.001817,-0.009,-0.026356,-0.002547
20140102,131400,-0.002333,-0.001508,-0.035635,0.004866,-0.048392,1.02535,7.683413,0.002227,0.01,-0.025265,-0.007528
20140102,131500,-0.0032,-0.002687,-0.044171,0.001568,-0.063172,0.41515,13.25112,0.005269,-0.01,-0.039369,-0.021997
20140102,131600,-0.003133,-0.002264,-0.050132,0.000651,-0.072842,-0.314179,15.021198,0.003941,0,-0.04782,-0.02495
20140102,131700,-0.002717,-0.001705,-0.047552,-0.00072,-0.066092,0.396114,4.184278,-0.006063,0.005,-0.035352,-0.009743
20140102,131800,-0.002783,-0.00131,-0.042144,-0.002209,-0.054197,1.949251,0.251382,-0.008675,0,-0.017326,0.002381
20140102,131900,-0.002033,-0.00099,-0.038404,-0.002145,-0.049156,3.273983,1.304014,-0.004961,0.009,-0.005205,0.004188
20140102,132000,0.0038,0.008531,-0.024928,0.011095,-0.029757,7.082317,6.12317,0.014547,0.07,0.021095,0.015968
20140102,132100,0.003833,0.007877,-0.026637,0.018061,-0.03133,7.989088,5.948667,0.018987,0,0.017193,-0.000375
20140102,132200,0.0062,0.007341,-0.033765,0.018446,-0.047801,6.736268,13.67814,0.020107,0.028,0.000263,-0.017854
20140102,132300,0.006133,0.006379,-0.035183,0.013706,-0.048524,5.61565,6.577568,0.008608,0,-0.00242,-0.014151
20140102,132400,0.001617,0.003905,-0.040573,0.006943,-0.050804,4.092702,9.536833,0.003749,-0.055,-0.013,-0.018672
20140102,132500,0.00075,-0.000974,-0.044655,-0.005296,-0.056325,2.245132,2.318068,-0.011078,-0.01,-0.017855,-0.015496
20140102,132600,0.000717,-0.00109,-0.042247,-0.01324,-0.053448,1.788849,3.961534,-0.011698,0,-0.011099,-0.005364
20140102,132700,0.003283,0.001854,-0.039847,-0.01052,-0.051966,2.298231,10.109387,0.000976,0.03,-0.007416,-0.003793
20140102,132800,0.004917,0.004426,-0.037458,-0.00135,-0.050654,3.186593,10.109387,0.008874,0.02,-0.003645,-0.003243
20140102,132900,0.005025,0.003985,-0.03202,0.004996,-0.041085,4.078746,-2.086633,0.001948,0.0017,0.009133,0.005163
20140102,133000,0.005092,0.003204,-0.03057,0.007599,-0.039646,4.330511,2.002732,0.003947,0,0.011658,0.001616
20140102,133100,0.005108,0.002382,-0.02912,0.007864,-0.038642,4.237701,2.002732,0.003307,0.001,0.013419,7.90E-05
20140102,133200,0.000142,0.001642,-0.035641,0.006215,-0.05274,2.540933,12.469106,0.010641,-0.06,-0.003996,-0.016068
20140102,133300,0.000942,0.003121,-0.036106,0.005196,-0.052505,1.598466,8.609302,0.007237,0.01,-0.006978,-0.012482
20140102,133400,0.003508,0.007606,-0.034909,0.009639,-0.053454,1.709333,13.065285,0.014944,0.03,-0.007791,-0.010423
20140102,133500,0.001808,0.004021,-0.038197,0.006968,-0.059302,0.39869,1.597589,0.002438,-0.02,-0.012206,-0.01137
20140102,133600,0.002642,0.003704,-0.041587,0.00383,-0.066467,-1.251895,8.662328,0.003547,0.01,-0.019071,-0.014661
20140102,133700,0.005108,0.003297,-0.041928,0.000611,-0.064729,-2.260869,5.622052,-5.20E-05,0.03,-0.018289,-0.010347
20140102,133800,0.006192,0.004504,-0.032229,0.00199,-0.045325,0.220654,-2.937433,-0.005067,0.013,0.004451,0.009482
20140102,133900,0.004475,0.003351,-0.026768,0.001846,-0.037685,2.57369,-3.949181,-0.002689,-0.021,0.016819,0.011555
