Date,Time,sma,wavg,xavg,hma,adma,tsi,rsi,gauss,momo,t3,macd
20140129,152600,176.695,176.6992,176.704,176.7154,176.7091,1.1139,1.8896,176.7303,0.17,176.7064,0.0196
20140129,152700,176.7075,176.7092,176.7126,176.7574,176.7192,4.1631,2.4623,176.7436,0.15,176.7198,0.0156
20140129,152800,176.7033,176.7019,176.7045,176.7612,176.7061,4.0862,-3.5674,176.7217,-0.05,176.7058,-0.005
20140129,152900,176.6833,176.6876,176.69,176.7304,176.6821,1.3891,-6.3066,176.6841,-0.24,176.6824,-0.0194
20140129,153000,176.6683,176.6732,176.6746,176.6794,176.6591,-2.5795,-7.4031,176.6485,-0.18,176.6591,-0.0243
20140129,153100,176.6475,176.6442,176.6446,176.6046,176.6143,-9.2795,-12.9778,176.5913,-0.25,176.6138,-0.0402
20140129,153200,176.6525,176.6369,176.6378,176.5555,176.6126,-12.5587,-4.491,176.582,0.06,176.6076,-0.0188
20140129,153300,176.6442,176.6073,176.6104,176.5044,176.5944,-16.8409,-11.1536,176.544,-0.1,176.5687,-0.0319
20140129,153400,176.625,176.5682,176.5765,176.4508,176.5433,-21.9567,-14.0263,176.4906,-0.23,176.5211,-0.0426
20140129,153500,176.5983,176.529,176.5447,176.3965,176.5,-26.7764,-14.8368,176.4439,-0.32,176.4791,-0.0424
20140129,153600,176.5817,176.5154,176.5394,176.3853,176.5021,-26.5765,-5.3192,176.4536,-0.2,176.4807,-0.0119
20140129,153700,176.5517,176.4936,176.5241,176.3901,176.4927,-25.6898,-8.6315,176.4517,-0.36,176.4653,-0.0115
20140129,153800,176.5242,176.4733,176.5081,176.3951,176.4745,-25.0246,-9.5658,176.4419,-0.33,176.4489,-0.0127
20140129,153900,176.5058,176.4758,176.513,176.4246,176.4879,-21.2497,-1.8945,176.4688,-0.22,176.4658,0.009
20140129,154000,176.4992,176.4872,176.5233,176.4767,176.5109,-15.8177,0.4271,176.5073,-0.08,176.4895,0.0214
20140129,154100,176.4942,176.495,176.5274,176.5256,176.5159,-11.089,-1.3535,176.5279,-0.06,176.5012,0.017
20140129,154200,176.4833,176.4897,176.517,176.5372,176.5019,-9.1392,-6.3928,176.5122,-0.13,176.4887,-0.0023
20140129,154300,176.4975,176.5154,176.5375,176.5662,176.5248,-4.0435,4.4695,176.5496,0.17,176.5257,0.0233
20140129,154400,176.4992,176.5342,176.5502,176.5984,176.5445,0.6365,2.7203,176.5782,0.02,176.5477,0.0229
20140129,154500,176.5167,176.5605,176.5686,176.6351,176.5621,5.4443,5.3286,176.6113,0.21,176.5774,0.0273
20140129,154600,176.55,176.6026,176.6027,176.6878,176.6191,11.9452,10.9664,176.6709,0.4,176.6303,0.0442
20140129,154700,176.5892,176.6472,176.6392,176.7572,176.6743,18.9179,13.0841,176.7333,0.47,176.6842,0.0508
20140129,154800,176.62,176.6919,176.6762,176.833,176.7257,25.6832,14.753,176.7896,0.37,176.7363,0.0512
20140129,154900,176.6408,176.7027,176.6784,176.8508,176.7188,26.1191,2.463,176.7719,0.25,176.7304,0.0112
20140129,155000,176.6558,176.6964,176.6663,176.8105,176.6891,21.6451,-2.2229,176.7175,0.18,176.7032,-0.0191
20140129,155100,176.6517,176.6709,176.6392,176.7175,176.6393,13.4976,-7.3072,176.6389,-0.05,176.6543,-0.0443
20140129,155200,176.6408,176.6399,176.6101,176.6042,176.592,4.5834,-9.0365,176.5668,-0.13,176.6057,-0.052
20140129,155300,176.64,176.6244,176.5993,176.518,176.5838,-1.4316,-3.6978,176.5438,-0.01,176.5892,-0.0309
20140129,155400,176.6483,176.6121,176.5932,176.4729,176.5778,-4.9621,-2.5458,176.5438,0.1,176.5811,-0.0154
20140129,155500,176.6433,176.6031,176.5927,176.4736,176.5809,-6.3693,-0.7638,176.5575,-0.06,176.5822,-0.0026
20140129,155600,176.625,176.5656,176.5631,176.4599,176.5435,-10.3196,-10.1104,176.5138,-0.22,176.5366,-0.0296
20140129,155700,176.6025,176.531,176.538,176.4381,176.5076,-14.6502,-10.1104,176.4711,-0.27,176.5007,-0.0337
20140129,155800,176.575,176.5091,176.526,176.4251,176.4957,-17.0668,-6.1076,176.4589,-0.33,176.4873,-0.0194
20140129,155900,176.5408,176.4868,176.5112,176.416,176.4858,-18.8778,-7.646,176.4478,-0.41,176.4698,-0.0164
20140129,160000,176.5058,176.4744,176.5034,176.4149,176.4829,-19.3968,-5.523,176.4491,-0.42,176.4636,-0.0077
20140130,101100,176.595,176.5646,176.5825,176.5293,176.5637,-9.0144,-4.9649,176.5424,-0.24,176.5507,-0.0159
20140130,101200,176.5792,176.5685,176.5883,176.5389,176.5743,-8.3053,0.3703,176.5609,-0.19,176.5648,0.0048
20140130,101300,176.57,176.5794,176.5978,176.5701,176.5932,-6.1963,1.6503,176.5911,-0.11,176.5835,0.0159
20140130,101400,176.5917,176.5932,176.6073,176.6071,176.6099,-3.4557,2.0995,176.6177,0.26,176.601,0.0186
20140130,101500,176.5967,176.5991,176.6108,176.6327,176.6134,-1.2433,0.562,176.6269,0.06,176.6075,0.0114
20140130,101600,176.5908,176.6073,176.6169,176.6538,176.6183,0.9265,1.6008,176.6356,-0.07,176.6176,0.0104
20140130,101700,176.5925,176.6133,176.6189,176.6637,176.6196,2.4169,0.4445,176.6358,0.02,176.6207,0.005
20140130,101800,176.6142,176.6468,176.6483,176.6994,176.6611,7.6383,9.3807,176.6873,0.26,176.6672,0.0324
20140130,101900,176.6292,176.66,176.6562,176.7222,176.6665,10.715,3.0082,176.7018,0.18,176.677,0.0178
20140130,102000,176.63,176.6524,176.6445,176.709,176.6449,9.0341,-2.9951,176.6688,0.01,176.6551,-0.01
20140130,102100,176.6325,176.6524,176.6423,176.6825,176.6425,6.9086,-0.4006,176.6505,0.03,176.6499,-0.0093
20140130,102200,176.63,176.6321,176.6204,176.6298,176.6188,1.8257,-6.4482,176.6022,-0.03,176.6139,-0.0292
20140130,102300,176.64,176.6305,176.6203,176.596,176.619,-0.6569,-0.2753,176.5974,0.12,176.6148,-0.0109
20140130,102400,176.635,176.6182,176.611,176.5632,176.61,-2.9748,-3.0743,176.5854,-0.06,176.6009,-0.013
20140130,102500,176.6242,176.6005,176.597,176.5367,176.5875,-5.6392,-4.9199,176.5635,-0.13,176.5801,-0.0182
20140130,102600,176.6533,176.6599,176.6606,176.6186,176.6828,2.1478,14.0006,176.6909,0.35,176.6839,0.0647
20140130,102700,176.6825,176.7101,176.7097,176.7504,176.7515,10.5851,12.561,176.8028,0.35,176.7586,0.0766
20140130,102800,176.6925,176.7236,176.719,176.8444,176.7561,13.4322,3.3907,176.8164,0.12,176.7658,0.0328
20140130,102900,176.7233,176.7709,176.7622,176.9272,176.7845,16.8135,10.3371,176.8735,0.37,176.8275,0.0511
20140130,103000,176.72,176.7781,176.7634,176.9509,176.7829,15.8745,1.8991,176.8548,-0.04,176.8193,0.0103
20140130,103100,176.7408,176.8135,176.7921,176.9713,176.8038,15.7217,7.0296,176.879,0.25,176.8564,0.025
20140130,103200,176.7725,176.8472,176.818,176.9719,176.8428,15.9565,7.3056,176.908,0.38,176.8877,0.0274
20140130,103300,176.8058,176.8868,176.8506,176.9899,176.8896,16.9861,9.3017,176.9501,0.4,176.9289,0.0353
20140130,103400,176.8525,176.9259,176.8828,177.0217,176.9322,18.4743,10.1723,176.9913,0.56,176.9681,0.0371
20140130,103500,176.885,176.9501,176.9024,177.0436,176.9431,19.2424,7.9196,177.0054,0.39,176.9862,0.0231
20140130,103600,176.9283,176.9801,176.9297,177.0705,176.961,20.339,10.1955,177.0304,0.52,177.0168,0.0263
20140130,103700,176.9767,177.0065,176.9559,177.0944,176.9957,21.6847,10.8554,177.0562,0.58,177.0451,0.0263
20140130,103800,176.9908,177.0378,176.9904,177.1322,177.0418,23.9167,13.4961,177.0981,0.17,177.0863,0.0353
20140130,103900,177.0042,177.0608,177.0134,177.1588,177.0567,25.5694,11.2426,177.1192,0.16,177.1082,0.0257
20140130,104000,177.035,177.0817,177.0329,177.1737,177.0775,26.7775,11.2426,177.1298,0.37,177.1246,0.0182
20140130,104100,177.0408,177.0871,177.0386,177.1639,177.0756,26.0548,7.0274,177.1143,0.07,177.1196,0.001
20140130,104200,177.0658,177.0915,177.0434,177.1395,177.0742,24.4231,7.0274,177.098,0.3,177.1148,-0.0049
20140130,104300,177.0808,177.1014,177.0567,177.1232,177.0882,23.4418,9.8465,177.1041,0.18,177.1251,0.004
20140130,104400,177.0908,177.1013,177.0603,177.1052,177.0872,21.4825,6.4783,177.0982,0.12,177.1202,-0.0021
20140130,104500,177.08,177.0719,177.0357,177.0531,177.0404,14.137,-3.7456,177.0385,-0.13,177.0718,-0.0337
20140130,104600,177.0717,177.0535,177.024,176.9991,177.0264,6.9725,-0.4262,177.0028,-0.1,177.0477,-0.0287
20140130,104700,177.0525,177.0086,176.9865,176.9202,176.9836,-3.2159,-8.7616,176.9296,-0.23,176.9842,-0.0522
20140130,104800,177.0242,176.9605,176.9486,176.8332,176.9227,-13.249,-10.3767,176.8583,-0.34,176.9242,-0.058
20140130,104900,176.9883,176.906,176.9057,176.7379,176.8595,-22.6984,-13.1332,176.7879,-0.43,176.8597,-0.062
20140130,105000,176.9475,176.8601,176.8725,176.6666,176.8288,-29.7827,-11.7933,176.7443,-0.49,176.814,-0.0496
20140130,105100,176.9008,176.8036,176.8275,176.6029,176.7787,-36.5558,-16.109,176.6867,-0.56,176.7513,-0.0556
20140130,105200,176.8558,176.7573,176.7925,176.5577,176.7427,-41.504,-14.6603,176.6491,-0.54,176.7073,-0.0449
20140130,105300,176.8083,176.7026,176.7475,176.5135,176.6948,-46.2907,-18.4334,176.5972,-0.57,176.6487,-0.0506
20140130,105400,176.7658,176.6644,176.7187,176.4919,176.6758,-48.2387,-13.9634,176.5754,-0.51,176.618,-0.034
20140130,105500,176.7242,176.6435,176.705,176.5026,176.6644,-46.3372,-9.054,176.587,-0.5,176.6118,-0.0112
20140130,105600,176.7025,176.6582,176.7227,176.5724,176.7033,-37.0046,1.8817,176.6582,-0.26,176.6543,0.03
20140130,105700,176.6933,176.6717,176.7331,176.6602,176.7212,-27.1079,0.2779,176.712,-0.11,176.6813,0.0337
20140130,105800,176.6683,176.6665,176.7218,176.7136,176.7059,-20.8844,-6.1323,176.7078,-0.3,176.6714,0.0076
20140130,105900,176.6617,176.6714,176.7185,176.7406,176.7048,-16.1855,-3.8286,176.7047,-0.08,176.6738,0.0044
20140130,110000,176.6642,176.6881,176.7264,176.762,176.7211,-11.1408,0.0823,176.7233,0.03,176.6933,0.0142
20140130,110100,176.6767,176.7121,176.7408,176.7883,176.7459,-5.5871,2.757,176.7557,0.15,176.7213,0.0235
20140130,110200,176.6817,176.7233,176.7422,176.7938,176.7464,-2.0709,-1.2337,176.7608,0.06,176.7266,0.011
20140130,110300,176.6917,176.7262,176.7357,176.7776,176.7348,-0.9719,-3.9482,176.7439,0.12,176.7186,-0.0034
20140130,110400,176.705,176.7367,176.7395,176.767,176.7379,0.2933,-0.2841,176.7451,0.16,176.7272,0.0024
20140130,110500,176.7283,176.7482,176.7457,176.7663,176.7484,1.9099,0.9278,176.7557,0.28,176.739,0.0073
20140130,110600,176.7358,176.7362,176.731,176.7426,176.728,0.3834,-6.5056,176.7267,0.09,176.7166,-0.014
20140130,110700,176.7417,176.7306,176.7262,176.7163,176.7233,-1.0617,-3.2448,176.7127,0.07,176.7112,-0.0104
20140130,110800,176.735,176.7304,176.7283,176.706,176.7275,-1.2839,-0.6918,176.7179,-0.08,176.7169,-0.0008
20140130,110900,176.7158,176.7035,176.7024,176.6734,176.6952,-5.175,-10.0867,176.6723,-0.23,176.6774,-0.0275
20140130,111000,176.7125,176.6887,176.6897,176.6382,176.6821,-8.2648,-6.1933,176.6474,-0.04,176.6611,-0.0218
20140130,111100,176.71,176.6822,176.6867,176.6191,176.6791,-9.2364,-3.0674,176.6489,-0.03,176.6607,-0.0079
20140130,111200,176.6975,176.6683,176.6764,176.6117,176.6725,-10.2684,-5.7526,176.6406,-0.15,176.6483,-0.0103
20140130,111300,176.6875,176.6687,176.6801,176.6236,176.6763,-9.1322,-0.6904,176.6565,-0.12,176.6584,0.0039
20140130,111400,176.6942,176.6906,176.7031,176.6715,176.7147,-4.1195,6.3374,176.711,0.08,176.6985,0.0297
20140130,111500,176.7025,176.7069,176.718,176.7326,176.7311,0.8601,4.4374,176.7487,0.1,176.7229,0.0283
20140130,111600,176.7125,176.7342,176.743,176.8018,176.756,6.7979,8.5082,176.7953,0.12,176.7618,0.0365
20140130,111700,176.7183,176.7554,176.7594,176.8537,176.7717,11.454,6.4451,176.8212,0.07,176.7852,0.0281
20140130,111800,176.7408,176.7864,176.7841,176.9022,176.7954,16.3304,10.0324,176.8558,0.27,176.8205,0.0323
20140130,111900,176.7608,176.8171,176.8081,176.9406,176.8316,20.9989,11.0328,176.8878,0.24,176.8531,0.0317
20140130,112000,176.77,176.8308,176.8146,176.9469,176.8351,22.3123,4.3542,176.8834,0.11,176.8565,0.0112
20140130,112100,176.795,176.8446,176.8215,176.9332,176.8406,22.182,4.9517,176.8755,0.3,176.8611,0.0041
20140130,112200,176.8258,176.8746,176.8475,176.9373,176.8779,24.0008,12.0052,176.9077,0.37,176.8963,0.0228
20140130,112300,176.8467,176.8891,176.8586,176.942,176.8841,24.123,6.7826,176.918,0.25,176.9066,0.0135
20140130,112400,176.8708,176.8988,176.8665,176.94,176.8906,23.2063,6.0469,176.9178,0.29,176.9118,0.0065
20140130,112500,176.8925,176.9126,176.8809,176.9424,176.9043,22.9919,8.9481,176.9302,0.26,176.9277,0.0114
20140130,112600,176.905,176.926,176.8962,176.957,176.9232,23.5207,10.0974,176.9475,0.15,176.9448,0.0145
20140130,112700,176.9333,176.9622,176.9337,177.0072,176.9774,27.5877,17.9325,177.008,0.34,176.997,0.0398
20140130,112800,176.9492,176.9832,176.9546,177.0521,176.9921,29.915,12.1117,177.0389,0.19,177.0207,0.0299
20140130,112900,176.9675,177.0018,176.9724,177.0866,177.0116,31.1404,12.1117,177.0545,0.22,177.0388,0.0216
20140130,113000,176.9833,177.0237,176.9936,177.1134,177.0362,32.4937,14.1979,177.0742,0.19,177.0623,0.0219
20140130,113100,177.0125,177.0709,177.0392,177.1703,177.0996,36.9152,21.816,177.142,0.35,177.1243,0.0484
20140130,113200,177.0575,177.129,177.0931,177.2551,177.1722,43.1797,25.0355,177.2294,0.54,177.1972,0.0658
20140130,113300,177.0942,177.1663,177.125,177.3197,177.1872,45.5712,17.4687,177.2685,0.44,177.2318,0.0456
20140130,113400,177.1108,177.181,177.135,177.3357,177.1879,42.3019,9.4722,177.2534,0.2,177.2313,0.013
20140130,113500,177.1433,177.2117,177.1619,177.3423,177.2021,39.3195,14.482,177.267,0.39,177.2594,0.0199
20140130,113600,177.1683,177.2219,177.1693,177.3236,177.203,34.0904,7.9678,177.253,0.3,177.2562,0.0023
20140130,113700,177.2008,177.2499,177.1971,177.3182,177.2222,31.0617,13.5861,177.2787,0.39,177.2871,0.0193
20140130,113800,177.2283,177.2667,177.2145,177.3118,177.2381,28.3812,11.0429,177.2933,0.33,177.3009,0.0151
20140130,113900,177.2383,177.2715,177.2215,177.3039,177.2436,25.0407,7.8858,177.2865,0.12,177.2987,0.0029
20140130,114000,177.2608,177.2872,177.2397,177.3094,177.2569,23.1268,11.3728,177.3009,0.27,177.3159,0.0116
20140130,114100,177.2925,177.3163,177.2721,177.3439,177.3052,23.6985,15.6403,177.3479,0.38,177.3557,0.031
20140130,114200,177.3267,177.3513,177.3102,177.4069,177.3589,26.1847,18.0878,177.4086,0.41,177.4036,0.0439
20140130,114300,177.3508,177.3903,177.3517,177.4832,177.4142,29.9027,20.0806,177.4718,0.29,177.4553,0.0509
20140130,114400,177.3808,177.4517,177.413,177.5895,177.4981,35.7744,24.9213,177.5672,0.36,177.5369,0.0731
20140130,114500,177.4092,177.4915,177.4479,177.672,177.5174,38.553,17.2419,177.6086,0.34,177.5735,0.05
20140130,114600,177.4467,177.5271,177.4775,177.7196,177.5481,39.6388,17.2419,177.6265,0.45,177.6012,0.0339
20140130,114700,177.4717,177.5522,177.4979,177.725,177.5636,39.0928,15.077,177.6253,0.3,177.6146,0.0179
20140130,114800,177.4958,177.5565,177.4982,177.6847,177.5477,34.9623,7.6521,177.5881,0.29,177.5972,-0.0087
20140130,114900,177.5117,177.5633,177.5046,177.6306,177.5464,30.4362,9.4858,177.5661,0.19,177.5922,-0.0095
20140130,115000,177.5325,177.5708,177.5131,177.5817,177.5498,26.6186,10.4206,177.5597,0.25,177.5923,-0.0048
20140130,115100,177.5525,177.5658,177.5111,177.5395,177.5411,21.9437,6.1784,177.5408,0.24,177.5769,-0.0125
20140130,115200,177.5675,177.5608,177.5125,177.5108,177.5375,17.8007,7.2694,177.5307,0.18,177.569,-0.0096
20140130,115300,177.5775,177.5612,177.5213,177.5071,177.5456,15.3579,9.9862,177.5402,0.12,177.5744,0.0013
20140130,115400,177.5842,177.5646,177.5334,177.528,177.5592,14.6351,11.5849,177.5598,0.08,177.5855,0.0097
20140130,115500,177.5817,177.5594,177.536,177.5459,177.5579,13.2868,7.4142,177.561,-0.03,177.5815,0.0026
20140130,115600,177.5633,177.5514,177.5351,177.5522,177.5509,11.1736,5.7662,177.5521,-0.22,177.5731,-0.0036
20140130,115700,177.5558,177.5494,177.5374,177.5545,177.5508,9.4635,7.1092,177.5496,-0.09,177.5709,-0.0017
20140130,115800,177.5458,177.5438,177.5347,177.5488,177.5467,7.0932,4.4061,177.5404,-0.12,177.5615,-0.0058
20140130,115900,177.5342,177.5322,177.5247,177.5271,177.5275,2.8969,0.095,177.5176,-0.14,177.5415,-0.0145
20140130,120000,177.5333,177.5254,177.5194,177.5029,177.5214,-0.9446,1.7629,177.5047,-0.01,177.5304,-0.0117
20140130,120100,177.5283,177.5172,177.5133,177.4835,177.5151,-4.5393,0.8362,177.4948,-0.06,177.5191,-0.0105
20140130,120200,177.5308,177.5267,177.5251,177.4946,177.5318,-3.0863,9.5307,177.5208,0.03,177.537,0.01
20140130,120300,177.5358,177.5312,177.5305,177.5152,177.537,-0.7982,6.555,177.5378,0.06,177.5437,0.0102
20140130,120400,177.5333,177.5241,177.5243,177.5238,177.5252,-1.2826,0.1713,177.5272,-0.03,177.5317,-0.0031
20140130,120500,177.5283,177.5205,177.5221,177.5249,177.5225,-2.0093,1.8648,177.5199,-0.06,177.5271,-0.0037
20140130,120600,177.5183,177.5131,177.5156,177.5163,177.5168,-3.8647,-0.8676,177.5066,-0.12,177.516,-0.0083
20140130,120700,177.5142,177.5103,177.5132,177.5076,177.5145,-5.079,1.0095,177.5019,-0.05,177.5121,-0.0051
20140130,120800,177.5117,177.5081,177.5112,177.4973,177.5109,-5.8669,1.0095,177.5003,-0.03,177.5091,-0.0032
20140130,120900,177.5042,177.5001,177.5033,177.4833,177.4982,-7.9814,-3.109,177.4881,-0.09,177.4968,-0.0087
20140130,121000,177.4942,177.4841,177.4874,177.4577,177.4736,-12.7884,-8.5813,177.4595,-0.12,177.4725,-0.0191
20140130,121100,177.495,177.4819,177.4863,177.4453,177.4744,-13.9414,-0.0803,177.4596,0.01,177.473,-0.006
20140130,121200,177.495,177.4812,177.4868,177.4471,177.4783,-12.8911,0.8915,177.4686,0,177.476,0.001
20140130,121300,177.4967,177.4819,177.4889,177.4598,177.4837,-10.623,1.9095,177.4798,0.02,177.4809,0.0048
20140130,121400,177.4908,177.4855,177.4937,177.4789,177.4928,-7.1657,3.9905,177.494,-0.07,177.4897,0.0086
20140130,121500,177.4867,177.4885,177.4962,177.4981,177.4954,-4.0621,2.7455,177.5017,-0.05,177.4943,0.0068
20140130,121600,177.4842,177.4844,177.4906,177.5031,177.4866,-3.8176,-3.1473,177.491,-0.03,177.4858,-0.0033
20140130,121700,177.4792,177.4791,177.4844,177.4931,177.4774,-5.354,-4.2621,177.4766,-0.06,177.4766,-0.0078
20140130,121800,177.4792,177.4792,177.4837,177.4827,177.4779,-5.8442,-0.3417,177.4746,0,177.4767,-0.003
20140130,121900,177.4775,177.4794,177.4831,177.4758,177.4784,-5.8019,-0.3417,177.4758,-0.02,177.4769,-0.0009
20140130,122000,177.465,177.4597,177.4626,177.4454,177.4463,-12.0636,-13.8215,177.4389,-0.15,177.4452,-0.0217
20140130,122100,177.4558,177.4421,177.4453,177.4047,177.4222,-19.4967,-13.8215,177.4049,-0.11,177.4203,-0.025
20140130,122200,177.4542,177.4304,177.4353,177.3732,177.4117,-24.1778,-9.3937,177.3905,-0.02,177.4081,-0.017
20140130,122300,177.4517,177.4297,177.4375,177.3712,177.4213,-22.5541,-0.4792,177.4051,-0.03,177.4159,0.0002
20140130,122400,177.4425,177.4187,177.4287,177.3709,177.4167,-21.5826,-7.4467,177.4007,-0.11,177.4052,-0.0058
20140130,122500,177.4358,177.4153,177.4273,177.3793,177.4171,-18.832,-2.8145,177.4055,-0.08,177.4067,-0.0001
20140130,122600,177.42,177.399,177.4124,177.3745,177.4034,-19.2199,-10.6106,177.3842,-0.19,177.386,-0.0132
20140130,122700,177.4108,177.3959,177.4105,177.3773,177.403,-17.2161,-3.1584,177.3844,-0.11,177.387,-0.0037
20140130,122800,177.4058,177.3942,177.4089,177.3811,177.4022,-14.8264,-3.1584,177.3891,-0.06,177.3881,0.0001
20140130,122900,177.4017,177.3933,177.4075,177.3863,177.402,-12.6726,-3.1584,177.3933,-0.05,177.3891,0.0013
20140130,123000,177.3883,177.3808,177.394,177.3749,177.3815,-13.5766,-10.3853,177.3725,-0.16,177.3705,-0.0118
20140130,123100,177.3883,177.3949,177.4073,177.3885,177.3964,-8.8737,4.8224,177.3999,0,177.3952,0.0124
20140130,123200,177.3967,177.4044,177.4138,177.4116,177.4071,-4.2166,2.1366,177.4204,0.1,177.4075,0.0135
20140130,123300,177.4075,177.4172,177.424,177.4416,177.4152,0.5437,4.5649,177.4423,0.13,177.4247,0.0165
20140130,123400,177.4167,177.4299,177.4342,177.4685,177.4339,4.8832,5.3879,177.4609,0.11,177.4407,0.0165
20140130,123500,177.4133,177.4288,177.4304,177.4748,177.4288,5.6476,-2.1729,177.4498,-0.04,177.4338,0.0004
20140130,123600,177.4217,177.4391,177.4381,177.4813,177.4349,7.0231,3.8416,177.4564,0.1,177.4454,0.0066
20140130,123700,177.425,177.445,177.4414,177.479,177.4394,7.7107,1.9741,177.4588,0.04,177.4497,0.0043
20140130,123800,177.4275,177.435,177.4289,177.4543,177.4196,4.5819,-6.2946,177.4301,0.03,177.4285,-0.0139
20140130,123900,177.4317,177.4385,177.4322,177.436,177.4231,3.2702,1.3107,177.43,0.05,177.4337,-0.0026
20140130,124000,177.4333,177.4367,177.4303,177.4222,177.4226,1.9567,-1.092,177.427,0.02,177.4305,-0.0034
20140130,124100,177.4383,177.4408,177.4349,177.425,177.4274,2.0482,2.166,177.4362,0.06,177.4377,0.0035
20140130,124200,177.4525,177.4487,177.4433,177.4383,177.443,3.5623,4.5379,177.454,0.17,177.4508,0.0103
20140130,124300,177.4525,177.4529,177.449,177.457,177.4494,5.1276,3.5719,177.4654,0,177.4586,0.0091
20140130,124400,177.4575,177.4618,177.4584,177.4814,177.46,7.4362,6.1157,177.4809,0.06,177.4721,0.0122
20140130,124500,177.4583,177.4668,177.4632,177.498,177.464,9.083,3.9654,177.4868,0.01,177.4777,0.0079
20140130,124600,177.4592,177.4732,177.4689,177.5092,177.4694,10.5707,4.9079,177.492,0.01,177.4845,0.0068
20140130,124700,177.4667,177.4795,177.4737,177.5133,177.4771,11.8433,4.9079,177.4954,0.09,177.4897,0.0053
20140130,124800,177.4742,177.4954,177.4885,177.5282,177.5003,15.3738,11.4782,177.5182,0.09,177.5109,0.0156
20140130,124900,177.4825,177.5086,177.4995,177.5454,177.5128,19.0358,10.1132,177.5353,0.1,177.5249,0.0147
20140130,125000,177.4992,177.5205,177.5088,177.5603,177.5246,22.3483,10.1132,177.5461,0.2,177.5358,0.012
20140130,125100,177.5117,177.536,177.5228,177.5786,177.5435,26.6343,13.9261,177.5643,0.15,177.554,0.0158
20140130,125200,177.515,177.5281,177.5132,177.5672,177.5283,22.0541,-3.1674,177.5373,0.04,177.5338,-0.0089
20140130,125300,177.5167,177.5227,177.5081,177.5422,177.5182,15.6409,-1.0405,177.5147,0.02,177.5225,-0.0124
20140130,125400,177.5142,177.514,177.5007,177.5071,177.5117,8.7246,-3.0878,177.4939,-0.03,177.5085,-0.0148
20140130,125500,177.5092,177.4995,177.4883,177.4688,177.4888,0.8677,-7.0101,177.4677,-0.06,177.4876,-0.0198
20140130,125600,177.4992,177.4812,177.4731,177.4273,177.4641,-7.3592,-9.7626,177.4393,-0.12,177.4636,-0.0232
20140130,125700,177.4867,177.4567,177.4527,177.3815,177.4331,-16.3931,-13.9583,177.4041,-0.15,177.4324,-0.0288
20140130,125800,177.4792,177.4449,177.4461,177.3598,177.4301,-20.4925,-5.1719,177.3985,-0.09,177.4251,-0.0142
20140130,125900,177.4692,177.4296,177.4359,177.3498,177.422,-22.9414,-7.8774,177.3918,-0.12,177.4121,-0.0119
20140130,130000,177.4625,177.4328,177.4442,177.3726,177.4345,-18.7803,3.3776,177.4195,-0.08,177.429,0.0091
20140130,130100,177.4492,177.4232,177.4374,177.3911,177.4303,-16.086,-4.5169,177.4195,-0.16,177.4205,-0.0004
20140130,130200,177.4425,177.4279,177.444,177.4214,177.4362,-11.2333,2.3211,177.4373,-0.08,177.4336,0.0099
20140130,130300,177.4283,177.426,177.4418,177.4406,177.4353,-8.2563,-1.8009,177.4389,-0.17,177.4317,0.0033
20140130,130400,177.425,177.4247,177.4385,177.4478,177.4315,-6.7811,-2.6154,177.4336,-0.04,177.428,-0.0011
20140130,130500,177.4225,177.4286,177.4402,177.4504,177.4347,-5.0537,0.142,177.4374,-0.03,177.4324,0.0026
20140130,130600,177.4183,177.4267,177.4356,177.4424,177.4315,-4.7007,-3.4094,177.4301,-0.05,177.4262,-0.0033
20140130,130700,177.4167,177.4238,177.4301,177.4297,177.4237,-5.2673,-4.2924,177.4197,-0.02,177.4189,-0.0063
20140130,130800,177.42,177.4259,177.4301,177.4201,177.4248,-5.0829,-1.1218,177.4206,0.04,177.4206,-0.0013
20140130,130900,177.4317,177.4351,177.4378,177.4281,177.4386,-2.7461,3.7852,177.4383,0.14,177.4343,0.0089
20140130,131000,177.43,177.4287,177.4304,177.4266,177.4315,-2.9577,-4.7446,177.4277,-0.02,177.4231,-0.0042
20140130,131100,177.4275,177.4164,177.4181,177.4089,177.4111,-5.5928,-7.976,177.4026,-0.03,177.4045,-0.0145
20140130,131200,177.4108,177.3953,177.3984,177.3718,177.3809,-10.7617,-12.3724,177.3641,-0.2,177.3753,-0.0255
20140130,131300,177.3917,177.3582,177.3632,177.3064,177.3281,-19.5669,-19.365,177.2987,-0.23,177.3229,-0.0449
20140130,131400,177.3775,177.3456,177.355,177.2633,177.326,-22.1492,-6.097,177.2884,-0.17,177.316,-0.0206
20140130,131500,177.3642,177.3291,177.342,177.2355,177.3158,-22.9247,-8.5672,177.2809,-0.16,177.3012,-0.0157
20140130,131600,177.35,177.3115,177.3278,177.2228,177.2994,-23.3835,-9.8009,177.2702,-0.17,177.285,-0.0148
20140130,131700,177.3392,177.3069,177.3266,177.2323,177.3031,-21.2025,-3.6961,177.2826,-0.13,177.2896,-0.0004
20140130,131800,177.3333,177.3071,177.3287,177.2616,177.3123,-17.7177,-2.0403,177.3022,-0.07,177.2986,0.0078
20140130,131900,177.3308,177.3127,177.335,177.3043,177.3267,-13.2165,0.4596,177.3263,-0.03,177.3134,0.0143
20140130,132000,177.3225,177.3126,177.3343,177.3328,177.3272,-9.9121,-2.8359,177.3324,-0.1,177.3155,0.0074
